Date,Open,High,Low,Close,Adj Close,Volume
1992-11-04,79.903900,79.903900,79.903900,79.903900,29.585897,0
1992-11-05,82.906097,82.906097,82.906097,82.906097,30.697510,0
1992-11-06,82.213203,82.213203,82.213203,82.213203,30.440954,0
1992-11-09,83.829803,83.829803,83.829803,83.829803,31.039547,0
1992-11-10,84.984497,84.984497,84.984497,84.984497,31.467073,0
1992-11-11,83.137001,83.137001,83.137001,83.137001,30.783016,0
1992-11-12,82.906097,82.906097,82.906097,82.906097,30.697510,0
1992-11-13,82.444199,82.444199,82.444199,82.444199,30.526495,0
1992-11-16,80.596703,80.596703,80.596703,80.596703,29.842413,0
1992-11-17,80.365799,80.365799,80.365799,80.365799,29.756914,0
1992-11-18,81.520401,81.520401,81.520401,81.520401,30.184437,0
1992-11-19,81.289497,81.289497,81.289497,81.289497,30.098934,0
1992-11-20,82.213203,82.213203,82.213203,82.213203,30.440954,0
1992-11-23,81.058601,81.058601,81.058601,81.058601,30.013443,0
1992-11-24,84.522598,84.522598,84.522598,84.522598,31.296061,0
1992-11-25,83.137001,83.137001,83.137001,83.137001,30.783016,0
1992-11-26,84.522598,84.522598,84.522598,84.522598,31.296061,0
1992-11-27,86.139198,86.139198,86.139198,86.139198,31.894627,0
1992-11-30,86.370102,86.370102,86.370102,86.370102,31.980124,0
1992-12-01,88.217598,88.217598,88.217598,88.217598,32.664188,0
1992-12-02,88.910400,88.910400,88.910400,88.910400,32.920719,0
1992-12-03,89.372299,89.372299,89.372299,89.372299,33.091743,0
1992-12-04,88.448502,88.448502,88.448502,88.448502,32.749687,0
1992-12-07,87.755699,87.755699,87.755699,87.755699,32.493164,0
1992-12-08,88.679497,88.679497,88.679497,88.679497,32.835217,0
1992-12-09,87.062897,87.062897,87.062897,87.062897,32.236652,0
1992-12-10,86.832001,86.832001,86.832001,86.832001,32.151165,0
1992-12-11,87.293800,87.293800,87.293800,87.293800,32.322136,0
1992-12-14,88.217598,88.217598,88.217598,88.217598,32.664188,0
1992-12-15,88.217598,88.217598,88.217598,88.217598,32.664188,0
1992-12-16,89.372299,89.372299,89.372299,89.372299,33.091743,0
1992-12-17,87.524803,87.524803,87.524803,87.524803,32.407665,0
